,Player ID,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,Year,Years Below Median,Outliers,Outliers No Rookie,Number of Years Played,Name
0,1,91.4,265.0,1.6,28.2,18.0,8.4,7.36,15.02,0.0652,0.2774,0.2372,0.2964,0.3026,0.2676,,55.2,1.04,-8.82,7.44,0.7,2008.2,1,0,0,1,Alfredo Amezaga
1,6,29.5,71.25,0.75,7.5,5.5,0.0,3.95,13.075,0.05525,0.1925,0.17,0.2075,0.225,0.1955,,,-0.425,-2.975,-0.8,-0.125,2008.5,1,0,0,1,Jamie Burke
2,49,39.7142857142857,133.285714285714,4.71428571428571,15.7142857142857,15.8571428571429,0.857142857142857,10.3714285714286,30.0571428571429,0.154142857142857,0.329285714285714,0.243,0.333857142857143,0.397285714285714,0.326285714285714,,108.714285714286,0.6,1.87142857142857,-1.05714285714286,0.5,2012.0,1,0,0,2,Kyle Blanks
3,98,56.5,135.625,3.125,15.875,10.375,1.375,13.225,30.2,0.112375,0.250375,0.18775,0.294875,0.30025,0.26925,,64.375,0.225,-2.7625,0.4375,0.225,2009.5,2,0,0,2,Ryan Langerhans
4,109,16.5,8.0,0.0,4.0,0.0,4.5,3.15,15.65,0.0,0.222,0.143,0.1875,0.143,0.1555,,,-0.1,-0.1,1.0,0.1,2010.5,4,0,0,7,Darren Ford
5,113,4.5,7.5,0.0,0.5,0.0,0.0,0.0,50.0,0.0,0.125,0.1,0.1,0.1,0.0885,,-48.5,-0.1,-1.3,-0.05,-0.15,2012.5,2,0,0,2,Steven Lerud
6,152,69.0,149.0,2.0,16.0,5.0,7.0,6.7,15.4,0.125,0.234,0.206,0.27,0.331,0.267,,54.0,2.0,-6.9,-0.3,-0.2,2006.0,1,0,0,1,Luis Matos
7,163,13.0,23.0,0.0,1.0,0.0,0.0,17.4,30.4,0.0,0.167,0.105,0.261,0.105,0.201,,16.0,0.3,-2.1,-2.0,-0.3,2009.0,3,0,0,5,Chris Richard
8,173,33.75,48.25,0.5,3.75,2.25,0.5,9.3,39.125,0.086,0.21775,0.14875,0.235,0.2345,0.2185,,30.25,0.1,-3.675,2.05,-0.05,2011.5,1,0,0,3,Scott Cousins
9,193,13.0,29.0,0.333333333333333,2.0,2.0,0.0,3.5,23.8,0.104666666666667,0.188333333333333,0.165333333333333,0.200333333333333,0.27,0.209,,30.0,0.1,-2.7,-0.0666666666666667,-0.166666666666667,2013.0,3,0,0,7,Carlos Triunfel
10,198,25.1666666666667,55.3333333333333,0.333333333333333,5.66666666666667,3.33333333333333,0.166666666666667,5.25,25.1833333333333,0.0456666666666667,0.229666666666667,0.181166666666667,0.225,0.226666666666667,0.204666666666667,,23.6666666666667,-0.25,-3.08333333333333,1.16666666666667,-0.0166666666666667,2012.66666666667,1,0,0,2,Danny Worth
11,201,9.0,23.0,0.0,1.0,1.0,1.0,8.7,21.7,0.053,0.286,0.211,0.286,0.263,0.254,,46.0,-0.3,-1.9,-0.6,-0.2,2006.0,1,0,0,1,Lou Merloni
12,209,11.0,10.5,0.0,2.0,0.5,3.0,2.95,8.8,0.0,0.4425,0.4065,0.4265,0.4065,0.374,,139.5,0.85,0.95,-0.05,0.15,2012.5,5,0,0,5,Antoan Richardson
13,211,107.444444444444,349.555555555556,9.0,42.0,34.1111111111111,15.0,7.44444444444444,23.6444444444444,0.140777777777778,0.285444444444444,0.229666666666667,0.295111111111111,0.370333333333333,0.291777777777778,,85.0,3.27777777777778,3.58888888888889,-0.466666666666667,1.44444444444444,2012.0,1,0,0,3,Will Venable
14,224,99.5,236.0,7.0,26.5,23.5,2.0,10.4,27.65,0.14,0.2755,0.213,0.303,0.353,0.289,,69.5,0.7,-8.0,1.6,0.15,2006.5,0,0,0,1,Joe Borchard
15,264,64.0,153.0,4.0,14.0,14.0,0.0,16.65,29.55,0.077,0.1835,0.1305,0.2815,0.2075,0.244,,41.0,0.65,-6.0,1.7,0.1,2006.5,1,0,0,1,Mark Bellhorn
16,300,106.833333333333,360.333333333333,8.0,46.3333333333333,33.3333333333333,22.0,3.78333333333333,21.8166666666667,0.113,0.272166666666667,0.226833333333333,0.257833333333333,0.340166666666667,0.260666666666667,,52.0,3.98333333333333,-7.88333333333333,2.91666666666667,0.7,2008.5,1,0,0,2,Corey Patterson
17,341,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2012.0,1,0,0,2,Leyson Septimo
18,353,14.25,41.5,0.75,4.0,3.75,0.0,8.5,33.05,0.0975,0.24325,0.17,0.241,0.26775,0.231,,34.25,-0.45,-3.675,0.95,-0.15,2009.5,1,0,0,1,Dane Sardinha
19,362,19.0,61.0,2.0,5.0,5.0,0.0,0.0,34.4,0.131,0.184,0.148,0.148,0.279,0.178,,-2.0,-0.4,-8.5,-3.0,-0.9,2006.0,0,0,0,1,Kevin Witt
20,447,4.0,8.0,0.0,1.0,1.0,0.0,3.55,7.15,0.077,0.4775,0.4425,0.4645,0.519,0.4315,,175.5,-0.2,0.45,0.4,0.1,2012.5,5,0,1,7,Melky Mesa
21,481,34.6666666666667,102.333333333333,3.0,8.0,11.3333333333333,0.0,5.93333333333333,10.1666666666667,0.09,0.151333333333333,0.144666666666667,0.194,0.234666666666667,0.188666666666667,,10.3333333333333,-0.6,-5.36666666666667,0.7,-0.1,2007.33333333333,1,0,0,1,Eric Munson
22,495,63.6666666666667,132.0,4.33333333333333,16.0,19.6666666666667,0.333333333333333,10.9,14.1,0.171666666666667,0.289,0.274333333333333,0.351333333333333,0.446,0.349,,116.0,-1.03333333333333,1.26666666666667,-3.6,0.166666666666667,2009.0,1,0,0,2,Oscar Salazar
23,579,88.6666666666667,134.0,4.66666666666667,13.6666666666667,20.6666666666667,0.0,13.3,18.5,0.208,0.320333333333333,0.283666666666667,0.378333333333333,0.491666666666667,0.367,,117.666666666667,-1.16666666666667,2.36666666666667,-3.43333333333333,0.333333333333333,2007.0,1,0,0,1,Daryle Ward
24,616,4.0,10.0,0.0,1.0,3.0,0.0,10.0,60.0,0.0,0.667,0.222,0.3,0.222,0.248,,36.0,-0.1,-0.9,0.5,0.0,2011.0,3,0,0,3,Cole Garner
25,629,80.6666666666667,212.333333333333,3.33333333333333,22.1666666666667,17.0,3.66666666666667,5.68333333333333,27.1833333333333,0.113666666666667,0.320666666666667,0.239166666666667,0.288166666666667,0.353,0.282333333333333,,66.6666666666667,0.25,-7.6,1.73333333333333,0.0833333333333333,2014.66666666667,4,2,1,9,Brandon Barnes
26,673,36.75,85.0,0.25,7.5,6.25,1.25,3.925,16.075,0.04025,0.21575,0.17425,0.24425,0.2145,0.215,,21.25,-0.5,-4.0,0.3,-0.1,2008.5,0,0,0,5,Joe Thurston
27,697,77.8333333333333,281.166666666667,13.3333333333333,28.1666666666667,40.8333333333333,0.333333333333333,4.51666666666667,28.9833333333333,0.213333333333333,0.243666666666667,0.212666666666667,0.2545,0.426,0.294166666666667,,81.5,-0.716666666666667,-7.7,-2.36666666666667,-0.1,2012.5,3,1,0,5,J.P. Arencibia
28,751,12.5,21.0,0.0,0.0,1.0,0.0,5.55,33.05,0.0595,0.243,0.155,0.2015,0.2145,0.189,,3.5,0.15,-2.65,-0.2,-0.25,2006.5,1,0,0,3,Mike Restovich
29,753,41.5,117.0,2.0,14.0,12.0,1.5,2.9,6.05,0.2735,0.2185,0.2455,0.27,0.519,0.3325,,101.0,-0.6,-7.05,-0.7,-0.4,2007.5,1,0,0,1,Luis Rivas
30,776,7.0,7.0,0.0,1.0,0.0,0.0,0.0,11.1,0.0555,0.1715,0.1555,0.1555,0.211,0.1585,,-17.5,0.3,-0.8,-0.2,-0.1,2006.5,5,1,0,5,Luis Figueroa
31,785,113.090909090909,449.909090909091,19.8181818181818,54.9090909090909,58.1818181818182,6.63636363636364,8.39090909090909,21.5545454545455,0.184363636363636,0.255,0.226454545454545,0.305363636363636,0.411,0.312454545454545,,95.9090909090909,0.236363636363636,4.08181818181818,3.20909090909091,2.22727272727273,2016.0,0,0,0,3,Todd Frazier
32,798,71.5,205.25,5.75,22.0,27.25,1.75,8.25,21.625,0.18675,0.2975,0.2535,0.31875,0.44,0.326,,97.5,-0.525,1.75,-0.525,0.775,2008.25,0,0,0,1,Fernando Tatis
33,808,16.0,29.0,1.0,1.0,3.0,0.0,0.0,13.8,0.103,0.083,0.103,0.103,0.207,0.133,,-29.0,-0.7,-5.0,-2.4,-0.7,2011.0,1,0,0,1,Erick Almonte
34,877,23.25,58.0,1.5,7.0,3.75,0.25,31.375,19.95,0.1085,0.2145,0.16825,0.46975,0.27625,0.3925,,147.25,0.075,-1.725,-5.8,-0.6,2011.0,0,0,0,1,John Hester
35,887,7.0,6.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-1.7,0.1,-0.1,2006.0,1,0,0,2,Joe McEwing
36,890,105.0,364.5,6.0,42.5,39.75,5.5,4.3,10.85,0.12925,0.30825,0.2845,0.31725,0.4135,0.31875,,88.0,1.0,-8.125,-0.675,0.375,2007.75,1,0,0,1,Jay Payton
37,891,26.0,65.5,0.5,7.5,8.0,0.5,7.45,8.85,0.1365,0.3045,0.2915,0.3565,0.428,0.3405,,104.5,-1.25,1.1,-2.0,0.15,2006.5,1,0,0,3,Timo Perez
38,900,12.0,38.0,1.0,4.0,5.5,0.0,9.8,26.65,0.1335,0.3625,0.26,0.337,0.3935,0.3245,,100.5,-0.15,1.3,1.95,0.45,2007.5,1,0,0,2,Jorge Velandia
39,914,80.1666666666667,285.5,8.0,32.0,32.5,3.66666666666667,5.16666666666667,21.7666666666667,0.147333333333333,0.2665,0.231166666666667,0.273833333333333,0.378333333333333,0.284166666666667,,75.1666666666667,0.7,-2.93333333333333,-6.78333333333333,-0.0166666666666667,2012.5,3,0,0,5,Brennan Boesch
40,934,111.555555555556,445.0,22.3333333333333,57.6666666666667,64.2222222222222,1.77777777777778,13.8,26.1777777777778,0.211111111111111,0.265444444444444,0.221111111111111,0.335333333333333,0.432,0.334222222222222,,106.111111111111,-0.255555555555556,11.2666666666667,-8.86666666666667,1.74444444444444,2010.0,0,0,0,1,Carlos Pena
41,957,63.5,145.5,5.0,14.5,16.5,0.75,7.55,20.275,0.15175,0.24675,0.216,0.286,0.36825,0.28825,,76.75,-0.45,-2.125,-0.25,0.225,2010.5,3,0,0,4,Matt Downs
42,965,53.5,132.0,1.0,15.5,8.0,0.5,1.0,18.65,0.0375,0.248,0.206,0.212,0.243,0.2,,13.0,1.05,-11.7,3.5,-0.35,2007.0,0,0,0,1,Tomas Perez
43,992,8.66666666666667,17.6666666666667,1.0,1.66666666666667,1.33333333333333,0.0,0.8,27.4333333333333,0.0963333333333333,0.0693333333333333,0.0703333333333333,0.0893333333333333,0.166666666666667,0.108666666666667,,-35.0,-0.333333333333333,-1.56666666666667,-0.0333333333333333,-0.133333333333333,2007.0,1,1,0,4,J.R. House
44,1003,40.0,139.0,2.0,23.0,16.0,7.0,3.6,12.9,0.144,0.354,0.318,0.341,0.462,0.348,,109.0,1.7,3.3,-6.0,0.2,2007.0,1,0,0,2,Tike Redman
45,1015,74.5,232.0,9.0,29.5,25.5,0.5,9.35,33.55,0.1405,0.305,0.2115,0.309,0.3525,0.298,,75.5,-0.75,-4.3,-8.55,-0.45,2006.5,0,0,0,1,Craig Wilson
46,1019,20.5,27.0,0.5,2.5,2.0,0.0,6.95,40.3,0.1645,0.4375,0.258,0.3055,0.423,0.3095,,81.5,0.05,-0.6,-1.1,-0.1,2007.5,2,0,0,4,Kevin Barker
47,1050,23.0,32.0,0.0,0.0,3.0,0.0,6.3,31.3,0.033,0.25,0.167,0.219,0.2,0.192,0.215,9.0,-0.4,-3.8,0.1,-0.3,2015.0,4,1,0,7,Daniel Dorn
48,1126,38.4285714285714,105.857142857143,4.0,12.5714285714286,13.1428571428571,0.571428571428571,10.8714285714286,27.3142857142857,0.192571428571429,0.264,0.210285714285714,0.307714285714286,0.402571428571429,0.314285714285714,,90.2857142857143,0.485714285714286,-0.614285714285714,-0.314285714285714,0.257142857142857,2010.0,2,0,0,5,Cody Ransom
49,1136,4.0,8.0,1.0,1.0,3.0,0.0,12.5,0.0,0.714,0.5,0.571,0.625,1.286,0.785,,424.0,0.0,2.8,-1.1,0.2,2014.0,6,1,0,11,Carlos Rivero
50,1142,85.4285714285714,288.428571428571,10.5714285714286,35.8571428571429,34.5714285714286,3.0,7.57142857142857,28.4285714285714,0.192285714285714,0.300428571428571,0.238142857142857,0.297714285714286,0.430428571428571,0.314428571428571,,92.5714285714286,0.614285714285714,-1.44285714285714,-0.714285714285714,0.714285714285714,2010.0,1,0,0,1,Rick Ankiel
51,1159,55.7272727272727,126.454545454545,1.0,14.2727272727273,7.81818181818182,3.63636363636364,5.65454545454545,25.1181818181818,0.063,0.299545454545455,0.225545454545455,0.272545454545455,0.288545454545455,0.250272727272727,,54.7272727272727,0.527272727272727,-5.16363636363636,1.20909090909091,0.0272727272727273,2015.18181818182,5,1,0,7,Andrew Romine
52,1165,24.75,67.0,1.25,5.0,6.0,0.25,4.875,20.8,0.11425,0.302,0.24825,0.2895,0.36275,0.288,,77.75,-0.15,-2.175,0.25,-6.93889390390723e-18,2012.0,3,0,0,7,Chris Valaika
53,1179,18.0,67.0,0.0,8.0,5.0,1.0,1.5,10.4,0.063,0.298,0.266,0.277,0.328,0.265,,53.0,1.0,-3.0,-4.4,-0.5,2006.0,1,0,0,1,Kerry Robinson
54,1191,104.875,374.375,7.875,32.0,42.375,2.25,4.8125,25.7375,0.111625,0.322625,0.249,0.287625,0.360625,0.284,,75.375,-1.6375,-3.6125,-4.1375,0.4,2012.5,3,1,0,4,Chris Johnson
55,1227,40.25,78.0,2.75,8.0,8.25,0.75,2.625,34.675,0.1025,0.24075,0.169,0.19325,0.2715,0.201,,14.0,0.375,-5.05,1.5,-0.1,2007.5,1,0,0,1,Jason Smith
56,1258,95.25,271.75,6.0,34.75,30.25,0.5,7.45,13.2,0.124,0.27825,0.25375,0.307,0.37775,0.2965,,75.25,0.625,-1.275,-0.95,0.65,2007.75,0,0,0,1,Mike Lamb
57,1260,120.125,452.625,17.5,52.0,67.875,1.625,8.3625,21.675,0.181375,0.303125,0.25975,0.328125,0.44125,0.335125,,107.75,-0.225,7.0125,-5.1875,1.5875,2010.5,0,0,0,1,Ryan Ludwick
58,1315,10.0,16.0,0.0,3.0,0.0,0.0,0.0,18.8,0.125,0.308,0.25,0.25,0.375,0.266,,53.0,0.1,-0.9,-3.2,-0.3,2006.0,2,0,0,2,Chad Mottola
59,1318,56.5,109.5,3.5,12.5,16.0,0.0,8.25,26.8,0.113,0.3835,0.2855,0.3525,0.3985,0.3335,,100.0,0.0,3.7,-2.85,0.45,2007.5,0,0,0,2,Josh Phelps
60,1329,45.6,105.2,0.8,10.2,7.6,0.6,7.42,28.58,0.0484,0.2182,0.1576,0.2212,0.2058,0.1968,,16.0,0.36,-7.16,-0.46,-0.42,2008.6,2,0,0,2,Chris Woodward
61,1397,62.0,180.666666666667,7.66666666666667,20.6666666666667,24.0,0.666666666666667,7.46666666666667,12.5666666666667,0.120333333333333,0.236333333333333,0.236333333333333,0.301666666666667,0.356666666666667,0.291666666666667,,77.0,0.733333333333333,-5.46666666666667,-1.36666666666667,-0.1,2009.0,2,0,0,2,Jason Lane
62,1405,5.0,13.0,0.0,0.0,1.0,0.0,0.0,38.5,0.154,0.125,0.077,0.077,0.231,0.124,,-33.0,0.0,-2.0,-0.5,-0.2,2010.0,2,0,0,2,Cory Aldridge
63,1417,76.3333333333333,220.0,2.66666666666667,23.4444444444444,18.1111111111111,1.33333333333333,7.14444444444444,14.9777777777778,0.0923333333333333,0.29,0.250777777777778,0.318777777777778,0.343222222222222,0.297555555555556,,79.4444444444444,0.288888888888889,-4.78888888888889,4.13333333333333,0.711111111111111,2010.0,1,0,0,1,Ramon Santiago
64,1420,87.0,219.333333333333,0.666666666666667,22.0,16.0,1.0,7.2,10.8,0.0366666666666667,0.18,0.148333333333333,0.207,0.185,0.176666666666667,,0.333333333333333,-0.2,-14.7666666666667,1.1,-0.6,2007.0,1,0,0,1,Abraham Nunez
65,1433,82.5,315.5,11.3333333333333,30.1666666666667,44.5,0.0833333333333333,6.4,17.275,0.16025,0.289416666666667,0.26525,0.312916666666667,0.425416666666667,0.3175,,99.1666666666667,-3.775,-2.93333333333333,5.35,1.28333333333333,2015.5,1,0,0,2,Wilson Ramos
66,1449,59.8333333333333,176.166666666667,1.33333333333333,23.8333333333333,17.0,5.16666666666667,10.7666666666667,13.5333333333333,0.1315,0.337666666666667,0.304166666666667,0.378833333333333,0.4355,0.359,,115.833333333333,0.0833333333333334,0.683333333333333,-1.88333333333333,0.483333333333333,2008.5,1,0,0,3,Esteban German
67,1461,22.0,29.0,1.0,5.0,3.0,0.0,6.9,10.3,0.192,0.136,0.154,0.214,0.346,0.241,,41.0,0.8,-1.4,-0.9,-0.1,2006.0,1,0,0,1,Henry Mateo
68,1483,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2016.5,0,0,0,1,Jon Edwards
69,1488,112.2,374.4,6.2,48.8,32.2,13.6,9.82,22.78,0.1564,0.3148,0.2478,0.3254,0.4042,0.3212,,103.0,3.02,4.24,8.2,2.48,2011.0,0,0,0,3,Andres Torres
70,1502,35.3333333333333,92.5,1.5,9.0,8.0,0.333333333333333,4.01666666666667,27.4833333333333,0.0745,0.210333333333333,0.162166666666667,0.215333333333333,0.236833333333333,0.204833333333333,,21.1666666666667,-0.616666666666667,-5.43333333333333,0.566666666666667,-0.166666666666667,2009.5,2,0,0,3,Nick Green
71,1533,14.0,25.0,0.0,2.33333333333333,1.0,0.333333333333333,10.7666666666667,17.9333333333333,0.097,0.251666666666667,0.199,0.293666666666667,0.296,0.273333333333333,,60.3333333333333,0.166666666666667,-1.43333333333333,0.3,-0.0666666666666667,2007.0,1,0,0,1,Howie Clark
72,1543,2.0,4.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.5,0.25,0.25,0.25,0.222,,21.0,0.0,-0.4,0.2,0.0,2006.0,0,0,0,1,Adam Hyzdu
73,1562,9.0,19.0,0.0,0.0,0.0,0.0,5.3,21.1,0.0,0.143,0.111,0.158,0.111,0.131,,-33.0,-0.1,-3.4,-1.4,-0.4,2006.0,1,0,0,1,Matt Cepicky
74,1564,100.666666666667,402.5,16.6666666666667,49.3333333333333,50.6666666666667,1.0,14.4666666666667,31.8,0.158666666666667,0.366666666666667,0.2575,0.3685,0.416166666666667,0.348333333333333,,116.333333333333,-1.03333333333333,11.4,-12.3833333333333,1.28333333333333,2008.5,1,0,0,2,Jack Cust
75,1581,42.1818181818182,0.363636363636364,0.0,0.0,0.0,0.0,0.0,6.06363636363636,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.1,0.0454545454545455,0.0,2017.0,0,0,0,1,Sean Doolittle
76,1609,105.181818181818,399.0,5.09090909090909,43.2727272727273,39.0909090909091,4.81818181818182,5.26363636363636,13.1818181818182,0.106454545454545,0.308636363636364,0.276909090909091,0.314363636363636,0.383454545454545,0.305636363636364,,86.3636363636364,0.790909090909091,-4.64545454545455,1.28181818181818,0.981818181818182,2011.0,0,0,0,1,Omar Infante
77,1621,17.0,26.0,0.0,1.0,2.0,0.0,0.0,11.5,0.0,0.217,0.2,0.192,0.2,0.171,,-10.0,0.3,-3.4,-3.1,-0.5,2006.0,1,0,0,2,Eddie Rogers
78,1643,22.0,41.0,0.0,3.0,2.0,0.0,2.4,12.2,0.103,0.229,0.205,0.22,0.308,0.228,,38.0,0.0,-3.0,-0.6,-0.2,2010.0,2,0,0,3,Michael Ryan
79,1658,86.5,299.5,9.875,33.375,39.875,1.375,6.2125,20.575,0.16625,0.280375,0.2465,0.30225,0.412625,0.311625,,88.375,-1.1125,-1.325,-6.4875,0.175,2009.625,0,0,0,1,Xavier Nady
80,1673,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,0.0,-0.3,-0.7,-0.1,2007.0,0,0,0,1,Enrique Cruz
81,1686,13.75,25.25,0.0,2.5,0.5,0.0,4.125,8.275,0.142,0.25775,0.2335,0.2745,0.37575,0.2825,,65.75,0.225,-1.575,0.225,-0.05,2008.0,1,0,0,1,Robby Hammock
82,1704,64.3333333333333,69.6666666666667,1.0,11.6666666666667,2.66666666666667,2.0,6.13333333333333,16.1666666666667,0.0676666666666667,0.27,0.229,0.282,0.297,0.261666666666667,,50.0,-0.7,-4.76666666666667,2.83333333333333,0.0666666666666667,2007.0,0,0,0,2,Jason Ellison
83,1718,25.6666666666667,48.0,0.333333333333333,6.33333333333333,2.0,0.333333333333333,4.0,15.4666666666667,0.0803333333333333,0.26,0.221666666666667,0.253333333333333,0.301666666666667,0.245666666666667,,41.6666666666667,0.566666666666667,-2.93333333333333,-0.433333333333333,-0.166666666666667,2008.33333333333,5,0,0,6,Ray Olmedo
84,1741,59.0,109.5,1.5,11.5,10.5,1.0,1.5,14.7,0.0735,0.2395,0.211,0.2335,0.284,0.2285,,30.0,0.1,-7.95,-2.4,-0.65,2008.0,2,0,0,4,Matt Kata
85,1753,86.25,164.25,0.5,19.75,11.5,5.0,8.675,17.125,0.0625,0.2775,0.22775,0.3045,0.29075,0.27075,,57.0,1.075,-7.5,2.25,0.025,2007.5,1,0,0,1,Eric Bruntlett
86,1765,44.0,90.5,3.0,11.0,9.0,2.0,5.5,20.95,0.1225,0.2525,0.2155,0.293,0.338,0.2845,,65.0,-0.7,-2.95,1.15,0.1,2006.5,0,0,0,1,Luis Terrero
87,1766,65.875,153.5,5.125,15.5,17.625,0.375,5.5375,28.8375,0.115125,0.237125,0.181625,0.227875,0.29675,0.229125,,36.375,0.5125,-2.775,0.2375,0.2375,2009.5,2,0,0,2,Laynce Nix
88,1803,88.0,146.5,1.5,18.0,8.0,2.5,9.7,25.7,0.1265,0.35,0.259,0.3375,0.385,0.3205,,88.5,0.35,-3.4,0.95,0.25,2006.5,1,0,0,2,Todd Linden
89,1808,20.3333333333333,51.0,3.33333333333333,6.33333333333333,8.33333333333333,0.0,9.2,31.4,0.318333333333333,0.227666666666667,0.219333333333333,0.315666666666667,0.538333333333333,0.361666666666667,,121.333333333333,9.251858538542969e-18,5.55111512312578e-17,0.333333333333333,0.2,2008.33333333333,4,0,0,8,Mike Hessman
90,1829,36.375,114.625,0.875,9.25,8.125,0.25,4.9125,27.7125,0.064625,0.254375,0.184125,0.224375,0.248875,0.209875,,19.875,-0.3125,-8.875,-1.8,-0.725,2010.5,1,0,0,1,Koyie Hill
91,1830,107.3,368.5,7.7,36.3,35.7,3.7,5.23,19.92,0.1187,0.2848,0.2367,0.2864,0.3554,0.2791,,65.3,1.01,-12.88,6.95,0.58,2010.5,1,0,0,1,Clint Barmes
92,1861,82.5,250.5,8.875,28.125,32.5,0.875,7.9125,27.2625,0.156,0.28825,0.225,0.283875,0.381,0.2885,,74.75,-0.9,0.8375,-6.35,0.3125,2009.5,1,0,0,1,Wilson Betemit
93,1863,73.8,209.2,1.0,22.8,18.8,2.8,5.8,13.66,0.07,0.274,0.237,0.285,0.307,0.2636,,58.0,0.44,-9.32,2.2,-0.08,2009.8,1,0,0,2,Wilson Valdez
94,1867,52.3333333333333,136.666666666667,3.33333333333333,16.5,13.6666666666667,2.16666666666667,8.1,21.65,0.123166666666667,0.28,0.23,0.295833333333333,0.352666666666667,0.289833333333333,,74.8333333333333,-0.8,-1.81666666666667,-1.36666666666667,0.15,2010.33333333333,1,0,0,3,Darnell McDonald
95,1872,88.0,191.0,2.0,24.0,18.0,5.0,7.3,22.0,0.104,0.302,0.237,0.298,0.341,0.279,,53.0,0.3,-11.4,0.5,-0.4,2006.0,0,0,0,1,Choo Freeman
96,1874,38.4,104.4,2.2,10.6,11.2,1.4,3.5,20.4,0.1128,0.3824,0.3634,0.3922,0.4762,0.383,,136.0,0.18,-2.26,-2.34,-0.12,2008.6,3,0,0,4,Hector Luna
97,1876,101.6,401.4,1.0,54.8,19.8,32.0,5.42,14.54,0.054,0.3028,0.2578,0.3052,0.3116,0.279,,59.8,6.84,-10.4,5.26,0.78,2008.0,1,0,0,1,Willy Taveras
98,1878,69.0,155.5,4.5,14.5,15.0,0.5,10.95,23.8,0.1395,0.267,0.2195,0.309,0.3585,0.297,,82.0,-0.4,-4.05,-4.05,-0.25,2006.5,1,0,0,1,Terrmel Sledge
99,1883,23.0,24.0,0.0,5.0,1.0,6.0,0.0,20.8,0.0,0.118,0.091,0.167,0.091,0.134,,-22.0,0.8,-2.6,-1.5,-0.3,2012.0,1,0,0,4,Rich Thompson
100,1891,55.0,185.666666666667,6.0,21.6666666666667,20.6666666666667,0.666666666666667,9.96666666666667,31.1666666666667,0.127666666666667,0.349666666666667,0.24,0.319666666666667,0.368,0.307,,82.6666666666667,-0.566666666666667,-0.666666666666667,-2.4,0.333333333333333,2007.66666666667,1,0,0,2,Chris Shelton
101,1893,24.5,51.0,0.0,4.5,3.0,1.0,6.5,20.85,0.07,0.2585,0.2055,0.273,0.2755,0.2475,,44.0,-0.05,-5.45,-0.15,-0.35,2006.5,2,0,0,2,Mike Rouse
102,1907,61.375,146.0,2.25,15.25,12.375,0.5,5.9,15.775,0.122625,0.287875,0.251,0.303125,0.3735,0.296125,,78.75,-0.7125,-3.4125,-0.0875,0.125,2012.25,0,0,0,2,Andres Blanco
103,1915,10.0,11.0,1.0,1.0,2.0,0.0,0.0,27.3,0.273,0.286,0.273,0.273,0.545,0.351,,125.0,0.1,0.4,-0.7,0.0,2011.0,0,0,0,5,Val Pascucci
104,1919,121.0,355.0,15.0,37.0,33.0,3.0,5.4,18.0,0.195,0.239,0.228,0.269,0.423,0.294,,74.0,-1.7,-13.4,-4.6,-0.6,2006.0,1,0,0,1,Damon Hollins
105,1926,89.6666666666667,252.888888888889,10.3333333333333,29.0,31.5555555555556,3.66666666666667,6.62222222222222,23.4555555555556,0.187666666666667,0.298888888888889,0.251444444444444,0.306333333333333,0.439222222222222,0.323111111111111,,99.4444444444444,0.311111111111111,0.144444444444444,-1.35555555555556,0.677777777777778,2010.0,1,0,0,1,Scott Hairston
106,1940,67.4,169.6,1.2,18.4,13.4,4.0,6.74,19.82,0.1002,0.3004,0.2416,0.3004,0.3416,0.2844,,63.2,-0.28,-5.92,-1.7,-0.2,2008.0,1,0,0,1,Cory Sullivan
107,1942,8.0,5.0,0.0,1.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.25,0.0,0.177,,-5.0,0.1,-0.6,0.5,0.0,2006.0,0,0,0,1,Kevin Hooper
108,1954,22.0,39.0,0.0,2.0,4.0,0.0,5.1,12.8,0.088,0.2,0.176,0.216,0.265,0.182,,6.0,0.0,-4.8,0.4,-0.3,2006.0,1,0,0,1,Manny Alexander
109,1965,81.0,335.857142857143,7.85714285714286,44.4285714285714,27.2857142857143,13.5714285714286,9.04285714285714,19.8714285714286,0.141857142857143,0.282714285714286,0.237,0.317142857142857,0.378857142857143,0.308857142857143,,96.7142857142857,2.94285714285714,3.97142857142857,0.928571428571429,1.71428571428571,2013.0,3,1,0,5,Desmond Jennings
110,1999,37.6666666666667,48.0,1.0,4.66666666666667,9.0,0.333333333333333,15.5666666666667,25.8333333333333,0.094,0.29,0.233666666666667,0.373,0.327666666666667,0.335333333333333,,100.0,0.6,-0.633333333333333,-0.166666666666667,0.0666666666666667,2007.0,0,0,0,1,Jason Wood
