"Player ID","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","Year","Years Below Median","Outliers","Outliers No Rookie","Number of Years Played"
9856,20.3333333333333,35.1666666666667,1.5,4.5,4.83333333333333,0,4,29.05,0.184333333333333,0.306833333333333,0.232333333333333,0.275833333333333,0.4165,0.301,NA,84.3333333333333,-0.316666666666667,-0.633333333333333,-0.15,0.05,2013.33333333333,5,1,0,8
9871,8,15.4,0,0.8,1.4,0.2,5.56,20.34,0.0404,0.2646,0.1974,0.241,0.2376,0.2126,NA,30.4,0,-0.82,-0.94,-0.14,2012.8,3,0,0,3
9874,118.75,490.833333333333,8.91666666666667,67.4166666666667,48.4166666666667,7.58333333333333,7.45833333333333,14.775,0.1185,0.335,0.29575,0.34925,0.414083333333333,0.331416666666667,NA,99.0833333333333,-1.08333333333333,0.425,5.35833333333333,2.19166666666667,2016.5,1,0,0,2
9875,45,159.5,2.5,14,13,3.5,6.85,32.8,0.1145,0.3195,0.2155,0.272,0.33,0.2665,NA,69.5,0.4,-5.15,-5.9,-0.6,2011.5,5,0,0,7
9883,77.1666666666667,245.333333333333,2,28.5,14.1666666666667,17.1666666666667,9.38333333333333,26.8333333333333,0.075,0.316666666666667,0.2265,0.301666666666667,0.301333333333333,0.272166666666667,NA,67.1666666666667,2.23333333333333,-6,-1.8,9.24282352043893e-18,2012.33333333333,1,0,0,2
9886,57,136.25,1.25,10.75,13.25,1,7,26.525,0.06525,0.30875,0.22625,0.281,0.2915,0.256,NA,58,-0.25,-4.975,-1.525,-0.25,2013.5,5,0,0,8
9887,13,25,1,3,2,0,0,44,0.16,0.385,0.24,0.24,0.4,0.271,0.172,69,-0.2,-1.2,-0.5,-0.1,2016,5,0,0,9
9892,117.857142857143,474.428571428571,22.7857142857143,59.9285714285714,67.9285714285714,4.64285714285714,9.07857142857143,24.1214285714286,0.219285714285714,0.258785714285714,0.230714285714286,0.302071428571429,0.45,0.320714285714286,NA,98.5,0.128571428571429,3.53571428571429,-4.27142857142857,1.45,2014.5,1,0,0,2
9893,109.2,411.9,16.6,53.6,49.1,3.5,8.3,28.89,0.1941,0.2942,0.2334,0.3002,0.4276,0.3147,NA,96.8,2.62,3.58,0.86,1.86,2013.5,0,0,0,3
9911,93.75,356.625,19.75,41.75,50,1.5,10.4875,33.95,0.19775,0.2655,0.204125,0.29,0.402125,0.301125,NA,88.75,-1.4375,2.45,-8.925,0.525,2013.5,0,0,0,4
9922,11,29,0,3,2,0,3.4,41.4,0,0.4,0.222,0.276,0.222,0.233,NA,42,-0.1,-2,-0.3,-0.2,2014,1,0,0,3
9927,120.571428571429,472.428571428571,9.92857142857143,67.3571428571429,41.2857142857143,19.5714285714286,10.8214285714286,19.0142857142857,0.133214285714286,0.307571428571429,0.257285714285714,0.344,0.390357142857143,0.324928571428571,NA,101.714285714286,5.31428571428571,6.96428571428571,3.8,2.73571428571429,2014.5,3,0,0,3
9929,70.25,204.125,8.375,24.375,25.25,0.75,9.3,27.525,0.2135,0.30825,0.25075,0.325875,0.464,0.3385,NA,114.125,-0.625,2,-4.4125,0.425,2016.625,1,1,0,4
9952,49.5,146.5,6.5,18.5,18.1666666666667,2.5,11.3333333333333,31.7833333333333,0.233666666666667,0.259833333333333,0.210833333333333,0.299666666666667,0.444333333333333,0.315666666666667,0.339166666666667,99,1.68333333333333,1.86666666666667,-1.86666666666667,0.5,2018.16666666667,1,1,1,5
9953,49,178,11.6666666666667,24.6666666666667,26,0.333333333333333,18.3333333333333,36.7333333333333,0.394,0.135,0.191666666666667,0.349666666666667,0.585666666666667,0.384333333333333,0.346,143.333333333333,2.03333333333333,5.03333333333333,-1,1,2017,3,0,0,5
9954,18.3333333333333,36.3333333333333,0.666666666666667,3,2.33333333333333,1.66666666666667,2.9,27.2,0.316,0.263666666666667,0.239,0.280666666666667,0.554666666666667,0.352,0.440333333333333,123,0.133333333333333,-1.86666666666667,0.666666666666667,0,2016,5,0,1,5
9955,14,51,0,3,4,0,7.8,37.3,0.043,0.357,0.213,0.275,0.255,0.245,NA,43,0.7,-2.7,-0.2,-0.1,2010,4,0,0,5
9957,58.9230769230769,196.538461538462,7,22.3076923076923,23.3076923076923,1,9.55384615384615,19.9769230769231,0.161076923076923,0.288307692307692,0.249307692307692,0.327307692307692,0.410230769230769,0.322538461538462,NA,99.1538461538462,0.276923076923077,2.3,-3.31538461538462,0.592307692307692,2013,1,0,0,3
9958,41.25,101,1,8.5,10,1,3.45,14.6,0.057,0.17375,0.149,0.17625,0.2065,0.17,NA,1,-0.25,-6.975,2.175,-0.2,2013.5,3,0,0,4
9959,3,9,0,1,0,0,11.1,55.6,0,0.333,0.125,0.222,0.125,0.176,NA,-1,0.3,-0.7,-0.2,-0.1,2014,3,0,0,4
9968,4.5,13.5,0,0.5,1.5,0,2.5,26.8,0.079,0.243,0.189,0.1965,0.2675,0.1985,NA,15,0,-0.95,-0.5,-0.1,2016,2,0,0,2
9981,86.1111111111111,305.222222222222,9,36,29.2222222222222,6.11111111111111,9.13333333333333,26.5444444444444,0.129888888888889,0.285777777777778,0.220666666666667,0.292222222222222,0.350888888888889,0.284111111111111,NA,77.8888888888889,1.76666666666667,-0.711111111111111,-1.64444444444444,0.844444444444444,2013,3,0,0,3
10028,43.6666666666667,137,3.16666666666667,13.6666666666667,13.3333333333333,1.33333333333333,2.36666666666667,39.5333333333333,0.069,0.234333333333333,0.1785,0.198333333333333,0.247333333333333,0.194833333333333,NA,21,-0.633333333333333,-5.21666666666667,1.15,0.0166666666666667,2016.16666666667,5,1,0,5
10030,71.2,246.4,3.7,26.2,22,7.9,7.84,25.83,0.1344,0.3104,0.237,0.3012,0.3713,0.2925,NA,75.2,1.16,-8.09,-0.32,-0.04,2017.5,1,0,0,3
10047,106.3,414.9,15.3,52.2,52.1,10.5,9.53,26.81,0.1884,0.3244,0.2567,0.3289,0.4452,0.3327,NA,111.4,1.59,6.51,-5.17,1.52,2017.5,2,0,0,3
10053,25.8,70.6,0.8,7.2,7.6,0.2,3.78,32.54,0.0708,0.2448,0.1948,0.222,0.2658,0.2122,NA,34.2,-0.34,-2.6,-1.6,-0.22,2015,2,0,0,5
10059,40.3,128.5,4.1,13.6,12.8,0,7.21,28.03,0.1352,0.3031,0.2341,0.3035,0.3694,0.2953,NA,86.1,-0.96,-3.66,5.47,0.64,2017.5,2,0,0,2
10067,24.4,53.4,0.2,5,4.8,0,2.6,14.82,0.08,0.2636,0.2326,0.2672,0.3124,0.2542,NA,56.4,0.04,-3.04,-3.34,-0.48,2016,4,0,1,5
10071,103.2,393.4,10.1,48.2,34.3,23.9,8.45,26.62,0.1275,0.3277,0.2485,0.3136,0.3763,0.3018,NA,88.7,2.96,0.42,-3.96,0.95,2017.5,0,0,0,3
10099,105.833333333333,391.166666666667,7.66666666666667,43.5,36,5.16666666666667,8.7,17.1666666666667,0.114166666666667,0.264833333333333,0.229333333333333,0.296833333333333,0.3435,0.284833333333333,NA,80.3333333333333,1.93333333333333,-2.78333333333333,0.85,1.18333333333333,2013.5,0,0,0,2
10154,31,56.5,0.5,3.5,4.5,1,3.65,29.45,0.0735,0.2915,0.2085,0.238,0.2825,0.228,NA,37,0.7,-3.25,-0.2,-0.2,2013.5,2,0,0,3
10155,117.25,513.25,29.1666666666667,87.6666666666667,74.6666666666667,17,14.6333333333333,22.4833333333333,0.282833333333333,0.342583333333333,0.298,0.408083333333333,0.580916666666667,0.41325,NA,167.333333333333,5.14166666666667,48.8833333333333,-0.00833333333333345,6.85,2016.5,1,0,0,2
10166,50.1666666666667,153.833333333333,4,13.8333333333333,16,2.83333333333333,6.33333333333333,22.9,0.111333333333333,0.2125,0.165333333333333,0.2225,0.277,0.221166666666667,NA,37.5,0.733333333333333,-3.13333333333333,-0.683333333333333,0.133333333333333,2015.5,1,0,0,4
10199,94.8,328.3,2.4,45.2,18.9,32.4,7.04,24.97,0.0843,0.2859,0.22,0.2752,0.3045,0.2573,NA,57.2,6.76,-7.04,7.66,1.16,2017.5,1,0,1,5
10200,93.1111111111111,318.777777777778,5.77777777777778,26.1111111111111,30.7777777777778,0.666666666666667,9.24444444444444,20.3111111111111,0.112,0.281555555555556,0.235,0.309555555555556,0.347111111111111,0.285888888888889,NA,73.5555555555556,-2.33333333333333,-10.2555555555556,4.3,0.455555555555556,2018,1,0,0,1
10231,99.6363636363636,367.545454545455,4.27272727272727,39.8181818181818,33.2727272727273,5.36363636363636,3.81818181818182,14.8909090909091,0.0957272727272727,0.320727272727273,0.277909090909091,0.317090909090909,0.373454545454545,0.302181818181818,NA,85.0909090909091,-0.5,-6.42727272727273,7.12727272727273,1.28181818181818,2016.72727272727,2,0,0,2
10243,113.777777777778,421.111111111111,19.4444444444444,52.3333333333333,56.8888888888889,2.77777777777778,5.43333333333333,26.2,0.215555555555556,0.298888888888889,0.249888888888889,0.294888888888889,0.465444444444444,0.322777777777778,NA,101.111111111111,-0.488888888888889,-0.8,-0.666666666666667,1.26666666666667,2018,2,0,0,4
10264,109.166666666667,423.25,14.5833333333333,52.3333333333333,48.6666666666667,3.91666666666667,12.0333333333333,24.1166666666667,0.202333333333333,0.315333333333333,0.25925,0.353916666666667,0.461583333333333,0.351416666666667,NA,124.416666666667,-0.175,12.1,-5.275,2.09166666666667,2016.5,0,0,0,1
10286,41,106,6,10,23,1,0.9,25.5,0.223,0.214,0.204,0.226,0.427,0.277,0.233,73,0,-3.5,-1.7,-0.2,2018,1,0,0,1
10289,49.5714285714286,119.142857142857,3,8.57142857142857,17.1428571428571,0,4.97142857142857,23.3142857142857,0.130428571428571,0.282285714285714,0.235,0.277285714285714,0.365571428571429,0.280142857142857,NA,77.1428571428571,-0.157142857142857,-3.57142857142857,-1.35714285714286,-0.114285714285714,2014,2,0,0,2
10294,48,118,2,8,7,0,6.8,32.2,0.104,0.348,0.236,0.296,0.34,0.287,NA,81,-1.1,-3.6,-8.1,-0.9,2014,2,0,0,2
10299,18.25,39,0,4,1.25,2,1.325,21.2,0.0085,0.25475,0.1985,0.214,0.207,0.1875,NA,10,0.725,-0.875,-0.3,0,2013.5,4,0,0,7
10306,72,268.75,11,25.75,32.75,0.75,7,30.275,0.16625,0.312,0.24025,0.303,0.40675,0.305,NA,90,-0.6,-1.9,-8.275,-0.15,2014.5,2,0,0,5
10317,9,13,0,1,0,0,7.7,7.7,0,0.091,0.083,0.154,0.083,0.121,0.332,-35,0.3,-2,-1.2,-0.3,2017,3,2,1,10
10322,68.375,233.25,5.875,31.75,25.25,9.375,6.15,27.2625,0.14,0.289375,0.2205,0.276375,0.3605,0.27675,NA,68,1.7375,-2.5375,-0.9375,0.45,2017.5,4,0,0,5
10323,60.6666666666667,191.333333333333,3.5,20,16.8333333333333,6.83333333333333,9.9,20.8,0.0813333333333333,0.4045,0.283666666666667,0.3665,0.365166666666667,0.325333333333333,NA,101.666666666667,-0.483333333333333,-3,-1.4,0.2,2018,4,0,2,9
10324,116.3,484.3,19.6,58.2,67.6,2.8,8.06,21.58,0.1871,0.3087,0.2669,0.3271,0.4537,0.3351,NA,110.9,-0.00999999999999999,7.34,-1.26,2.19,2017.5,1,0,0,4
10327,37,107.5,2,7.5,13,0.5,2.15,16.45,0.122,0.347,0.3065,0.323,0.4285,0.3235,0.235,100.5,-1,-4.55,-6.55,-0.8,2015.5,5,0,0,6
10329,33.3333333333333,75,1,8.33333333333333,5,2.33333333333333,6.86666666666667,28.9,0.0423333333333333,0.328,0.234666666666667,0.288,0.277,0.254666666666667,NA,53,0.5,-3.56666666666667,-1,-0.2,2015.33333333333,4,1,0,6
10336,17,30,2,6,8,0,6.7,16.7,0.32,0.421,0.4,0.429,0.72,0.475,0.408,208,0,3.7,0.3,0.5,2015,1,0,0,2
10339,113.285714285714,415.857142857143,12.4285714285714,52.1428571428571,51.4285714285714,3.42857142857143,4.71428571428571,20.4,0.154285714285714,0.332285714285714,0.281571428571429,0.318714285714286,0.435714285714286,0.323428571428571,NA,99.1428571428571,-0.271428571428571,2.21428571428571,-1.82857142857143,1.41428571428571,2016,1,0,0,3
10340,20.5,41,0,6,3,0,9,52.25,0.037,0.298,0.139,0.214,0.176,0.182,0.2085,5,0.2,-2.85,0.55,-0.1,2017.5,1,0,0,3
10346,35.5,92.125,2.25,8.625,7.625,0,5.1,29.475,0.11425,0.266,0.194125,0.23525,0.308625,0.237125,NA,42.125,0.2625,-4.15,3.125,0.225,2016.5,2,0,0,2
10347,7,13,0,1,1,0,0,23.1,0,0.3,0.231,0.231,0.231,0.202,0.17,18,0.1,-1.2,-0.2,-0.1,2017,4,0,0,4
10348,73.7142857142857,274.142857142857,11,33.2857142857143,34.8571428571429,4.28571428571429,10.5142857142857,38.3,0.153714285714286,0.284857142857143,0.206714285714286,0.294857142857143,0.360285714285714,0.286428571428571,NA,76.1428571428571,0.642857142857143,4.2,-6.88571428571429,0.671428571428571,2017,5,0,1,6
10349,124.5,440,21.5,49,58,1,6.25,22.9,0.22,0.2735,0.2485,0.2985,0.4685,0.3235,0.3215,98,-3.25,-5.95,-10.45,-0.15,2016.5,3,0,0,4
10390,1,3,0,1,0,0,0,66.7,0.333,1,0.333,0.333,0.667,0.419,0.165,168,0.2,0.4,-1.8,-0.1,2015,4,0,1,5
10416,11.5,30.5,0,1.5,2,0.25,4.825,16.525,0.015,0.19275,0.14375,0.19575,0.15875,0.15825,NA,-2.75,-0.1,-2.95,0.975,-0.075,2016.75,4,1,0,7
10430,52.375,0.25,0,0,0,0,0,6.25,0,0,0,0,0,0,NA,NA,0,-0.0625,0.025,0,2018.5,1,0,0,2
10441,57,210,7,24,25,1.5,15.5,33.15,0.137,0.2525,0.1795,0.3065,0.3165,0.2855,NA,82,0.8,-3.6,-7.15,-0.45,2014.5,3,0,0,6
10459,102.444444444444,365.333333333333,4.11111111111111,34.5555555555556,30.3333333333333,3.88888888888889,4.94444444444444,18,0.103111111111111,0.298333333333333,0.253,0.291333333333333,0.355888888888889,0.280222222222222,NA,74.4444444444444,-0.388888888888889,-11.6888888888889,4.88888888888889,0.466666666666667,2016,2,0,0,3
10472,101.888888888889,332.777777777778,10.7777777777778,42.6666666666667,36.8888888888889,1.44444444444444,8.78888888888889,20.2,0.175444444444444,0.273,0.239444444444444,0.310666666666667,0.414888888888889,0.313222222222222,NA,96.8888888888889,1.1,-1.79062012131384e-16,2.28888888888889,1.33333333333333,2018,5,0,0,5
10473,53.8333333333333,193.5,4.5,16.6666666666667,19.8333333333333,0.5,5.9,17.05,0.103666666666667,0.2295,0.193666666666667,0.2415,0.2975,0.235166666666667,0.2505,43.6666666666667,-1.45,-6.35,-1.73333333333333,-0.116666666666667,2017.5,2,1,0,4
10533,5.5,9.25,0.25,0.5,0.5,0,0,31.675,0.075,0.09025,0.08325,0.08325,0.15825,0.1005,0.087,-42.75,-0.125,-1.65,0.15,-0.1,2017.25,1,0,0,1
10542,93.25,314.125,10.5,39.75,31.875,0.875,7.7375,23.3,0.19525,0.271125,0.234375,0.3325,0.42975,0.331,NA,108.875,0.175,3.275,-6.05,0.75,2016.5,0,0,0,2
10556,118.6,479.7,7.1,59,36.9,9.1,9,20.02,0.0974,0.3314,0.2681,0.338,0.3656,0.3104,NA,93.4,0.57,-1.85,0.37,1.43,2017.5,5,0,0,7
10585,15,2,0,5,0,5,0,0,0,0.5,0.5,0.5,0.5,0.44,0.132,184,1.3,1.5,-1,0.1,2015,0,0,0,3
10593,30.6666666666667,54,0.333333333333333,5.66666666666667,3.33333333333333,0.333333333333333,6.03333333333333,25.7,0.137333333333333,0.333666666666667,0.243,0.311,0.380333333333333,0.303666666666667,NA,91.3333333333333,0.0333333333333333,-1.8,0.0666666666666667,-0.0333333333333333,2014,1,1,0,5
10607,17,45,0.5,6.5,4.5,0,2.35,30.6,0.0875,0.4215,0.2935,0.3105,0.381,0.3025,NA,85,0.1,-0.8,-0.85,0,2015,2,1,0,4
10619,19.6666666666667,47.6666666666667,0.333333333333333,4.33333333333333,2.66666666666667,0,9.16666666666667,24.0333333333333,0.0716666666666667,0.227666666666667,0.172333333333333,0.254,0.244,0.230666666666667,0.281333333333333,38.3333333333333,-0.3,-2.96666666666667,0.966666666666667,-0.0333333333333333,2018,4,0,0,4
10622,21.25,45.25,2.5,4.5,5.25,0,4.425,31.25,0.1275,0.2075,0.17225,0.2045,0.29975,0.21775,NA,35.75,0.15,-1.6,-1.1,-0.125,2014.5,1,1,0,4
10642,53,167.5,2.75,11.75,14.5,1,4.575,22.675,0.10825,0.19825,0.1755,0.216,0.28375,0.2185,0.22725,31.25,-0.375,-9.2,2.275,-0.15,2016.5,5,0,0,6
10655,16.875,57,0.875,4,4.625,0.125,3.95,27.0125,0.11925,0.212,0.174375,0.21425,0.29375,0.22,NA,39.125,-0.25,-2.2875,-1.95,-0.275,2017.375,2,0,0,2
10681,86,306,8.85714285714286,35.1428571428571,36.5714285714286,0.571428571428571,6.12857142857143,18.5571428571429,0.138428571428571,0.303142857142857,0.263714285714286,0.312285714285714,0.402285714285714,0.308285714285714,0.311,93.2857142857143,-3.08571428571429,-1.52857142857143,-0.314285714285714,0.842857142857143,2018.85714285714,4,0,1,7
10698,45,133.333333333333,5.33333333333333,10.6666666666667,14.3333333333333,0.333333333333333,9.7,35.2,0.118,0.228333333333333,0.167666666666667,0.251,0.285666666666667,0.244,NA,48,-0.533333333333333,-6.53333333333333,-2.5,-0.533333333333333,2013.66666666667,4,0,0,4
10700,21.5,45,1,4,4.16666666666667,0.666666666666667,9.1,29.8333333333333,0.108333333333333,0.142666666666667,0.127666666666667,0.215666666666667,0.236,0.205833333333333,0.253833333333333,21.6666666666667,-0.166666666666667,-1.71666666666667,0.433333333333333,0.0166666666666667,2017.66666666667,2,0,0,4
10711,41.75,114.75,2.75,12.75,9.75,3.5,5.8,35.675,0.07275,0.25525,0.166,0.2195,0.23875,0.2085,NA,23.75,0.975,-6.1,1.15,-0.125,2015.5,3,0,1,7
10762,103.4,378.6,13.4,47.1,45.2,3,5.86,19.95,0.1964,0.3237,0.2806,0.3239,0.4769,0.3401,NA,110.3,-0.83,4.62,-4.44,1.27,2017.5,1,0,0,3
10767,39,51.3333333333333,2.33333333333333,10,8.66666666666667,3.66666666666667,7.33333333333333,41.5333333333333,0.157666666666667,0.211666666666667,0.171666666666667,0.228,0.329333333333333,0.237666666666667,NA,46,1.13333333333333,1.63333333333333,-0.333333333333333,0.3,2016.33333333333,0,0,0,6
10807,65.2,212.8,3.8,21.8,18.4,5.6,6.1,25.88,0.1064,0.2646,0.2108,0.2664,0.317,0.2578,0.2712,57.6,0.4,-8.82,2.92,0.16,2017,2,0,0,3
10815,92.8888888888889,344.666666666667,8.66666666666667,42.1111111111111,34.7777777777778,5.11111111111111,8.83333333333333,17.5,0.146111111111111,0.253666666666667,0.226777777777778,0.304222222222222,0.373222222222222,0.298555555555556,NA,83.5555555555556,0.333333333333333,-2.27777777777778,-2.96666666666667,0.655555555555556,2017.55555555556,3,0,0,4
10816,105.875,372.875,15.125,39.625,46.25,1.75,8.675,23.025,0.175875,0.272375,0.238125,0.3065,0.413875,0.3115,NA,96.375,-1.35,-0.6625,3.0625,1.45,2016.5,0,0,0,2
10822,22.3333333333333,43.3333333333333,0,6.66666666666667,1.66666666666667,0.666666666666667,2.93333333333333,25.5,0.0526666666666667,0.288333333333333,0.206333333333333,0.236333333333333,0.258666666666667,0.218333333333333,NA,32.3333333333333,-0.0333333333333333,-3.1,1.3,-0.0666666666666667,2014.66666666667,2,0,1,5
10838,9,10,0,2,3,0,0,30,0.1,0.571,0.4,0.4,0.5,0.39,0.27,152,-0.1,0.5,0,0.1,2015,3,0,0,3
10839,21,42,1.5,4.5,6.5,0,8.4,21.25,0.1595,0.199,0.188,0.25,0.348,0.2545,0.31,58,-0.1,-2.4,-0.35,-0.15,2019.5,5,1,0,6
10847,111.454545454545,437.818181818182,6.36363636363636,45.5454545454545,40.3636363636364,6.54545454545455,6.47272727272727,10.4,0.0920909090909091,0.28,0.259454545454545,0.310181818181818,0.351454545454545,0.290909090909091,NA,82,-0.6,-7.9,15.6545454545455,2.27272727272727,2017,0,0,0,2
10882,25.6666666666667,43,0.333333333333333,7,4,1.33333333333333,3.76666666666667,26.5,0.042,0.189666666666667,0.146333333333333,0.175,0.189,0.160666666666667,0.167333333333333,-8.66666666666667,0.933333333333333,-2.6,-1.13333333333333,-0.266666666666667,2018,5,0,0,7
10937,31,51,1,9,3,2,5.9,21.6,0.067,0.229,0.2,0.24,0.267,0.223,0.295,31,0.9,-3.2,-1.4,-0.3,2015,3,0,0,5
10950,92.2222222222222,337.777777777778,18.1111111111111,42.4444444444444,53.1111111111111,2,6.57777777777778,29.1222222222222,0.235666666666667,0.264333333333333,0.226777777777778,0.287222222222222,0.462222222222222,0.317444444444444,NA,96.7777777777778,0.788888888888889,-0.788888888888889,2.2,1.23333333333333,2018,5,1,0,7
10951,82.5714285714286,186.142857142857,2,20.2857142857143,14.1428571428571,1,11.2,22.0285714285714,0.0898571428571429,0.293428571428571,0.225857142857143,0.34,0.315714285714286,0.298571428571429,NA,86.7142857142857,0.642857142857143,-0.842857142857143,-0.357142857142857,0.471428571428571,2017,4,1,0,6
10953,49.7,119.9,1.7,13.7,10.3,1.1,7.34,23.68,0.0828,0.3049,0.238,0.2974,0.3207,0.2674,NA,63,0.39,-3.04,-0.98,-0.02,2017.5,2,0,0,4
10961,38,63,0,4,2,0,23.8,34.9,0.021,0.16,0.085,0.317,0.106,0.237,0.287,40,-0.6,-5.3,-0.3,-0.4,2016,2,0,0,4
11003,117.666666666667,443.666666666667,23.1666666666667,49.8333333333333,68.3333333333333,0.5,6.23333333333333,21.4,0.226666666666667,0.266666666666667,0.248666666666667,0.301166666666667,0.4755,0.329833333333333,NA,110.5,-2.01666666666667,3.16666666666667,-3.46666666666667,1.48333333333333,2015.5,0,0,0,1
11038,91.4,335.1,8.2,41,31.6,11.2,6.75,20.46,0.142,0.2694,0.2197,0.2772,0.3617,0.2765,NA,NA,3.08,1.92,9.88,2.35,2017.5,2,0,0,3
11145,26.8333333333333,69.6666666666667,0.166666666666667,6.16666666666667,4.66666666666667,1,5.85,11.9666666666667,0.0545,0.307833333333333,0.274,0.342166666666667,0.328666666666667,0.300166666666667,NA,83.6666666666667,-0.516666666666667,-3.05,1.48333333333333,0.0833333333333333,2016.83333333333,1,1,0,4
11146,59.2,225.4,7.8,20,24.8,0.4,7.48,29.04,0.136,0.3226,0.2386,0.2988,0.3746,0.2934,NA,81.6,-1.64,-5.38,0.2,0.2,2015,2,0,0,2
11147,60.5,169,6,20,18.5,3,9.05,29.05,0.167,0.347,0.2615,0.333,0.4285,0.3375,NA,119,1.05,2.55,-3,0.55,2013.5,1,0,0,1
11155,3,7,0,2,0,0,14.3,14.3,0.167,0.4,0.333,0.429,0.5,0.403,0.261,157,0.1,0.6,0.5,0.1,2020,3,0,0,3
11165,39.6666666666667,110.333333333333,0.666666666666667,7,6.66666666666667,1,3.56666666666667,14.4333333333333,0.029,0.209666666666667,0.183,0.208,0.212,0.183666666666667,0.229333333333333,6,-0.433333333333333,-8.06666666666667,-2.33333333333333,-0.7,2016,1,1,0,5
11167,61.6666666666667,201,3.33333333333333,26,18.5,4,6.68333333333333,25.5666666666667,0.107666666666667,0.348833333333333,0.2585,0.316333333333333,0.3665,0.300833333333333,NA,76.8333333333333,1.5,-3.91666666666667,-2.23333333333333,-9.24734102949095e-18,2014.5,2,0,0,2
11173,80,248,3,18,22,0,4.8,14.9,0.073,0.272,0.239,0.278,0.312,0.265,NA,67,-2.9,-12.2,-3.6,-0.9,2014,1,0,0,3
11192,18.5,55,2,6,7.5,0,6,20,0.217,0.2905,0.2565,0.309,0.4735,0.331,0.283,98,-1.15,-1.75,-1.15,-0.1,2016.5,3,1,0,7
11200,108.727272727273,437.636363636364,15.7272727272727,56.1818181818182,50.6363636363636,3.09090909090909,9.06363636363636,22.7363636363636,0.168363636363636,0.274272727272727,0.236,0.309181818181818,0.404181818181818,0.307545454545455,NA,94.5454545454545,0.381818181818182,1.00909090909091,-2.61818181818182,1.36363636363636,2017,2,0,0,3
11204,21,45.5,1,3.5,4.5,0,7.25,21.1,0.098,0.214,0.1785,0.252,0.277,0.2395,0.281,28.5,-0.25,-3.95,-0.7,-0.35,2016.5,1,0,0,2
11205,91.5,391,6.6,56.6,31.9,8.7,9.27,17.44,0.1356,0.3164,0.2686,0.35,0.4044,0.3313,NA,105.9,2.23,6.55,-0.42,1.94,2016.5,1,0,0,3
11241,32.1666666666667,68.6666666666667,0.833333333333333,7.5,5.33333333333333,0.333333333333333,7.06666666666667,23.8333333333333,0.0533333333333333,0.2415,0.171166666666667,0.233333333333333,0.224666666666667,0.204333333333333,NA,23.5,0.483333333333333,-2.51666666666667,0.233333333333333,0.0333333333333333,2018.5,3,1,0,6
11247,41,108,2.66666666666667,11.6666666666667,7.33333333333333,1.33333333333333,12.8666666666667,42.5333333333333,0.103,0.278,0.161666666666667,0.277,0.264333333333333,0.249333333333333,0.268333333333333,52,-0.2,-4.13333333333333,-2.43333333333333,-0.3,2017,4,0,0,4
11251,21.5,36,0.5,2.5,2.5,0.5,7.75,42.95,0.107,0.22,0.1325,0.2,0.239,0.1985,NA,16,0.3,-3.35,-0.9,-0.35,2015,2,1,1,6
11255,72.6,133.4,2.4,16,12.2,1.4,8.78,20.44,0.1178,0.2696,0.224,0.2956,0.3418,0.2824,NA,74.6,0.32,-2.7,-0.56,0.1,2016,2,0,0,4
11265,113.3,446.5,17.4,54.2,53.7,1.5,4.24,21.62,0.1837,0.2912,0.2581,0.2972,0.4414,0.3165,NA,98.6,-1.07,-3.48,6.15,1.81,2017.5,1,0,0,3
11270,59.8333333333333,192.666666666667,6.16666666666667,23.6666666666667,25.1666666666667,3.5,7.48333333333333,31.8166666666667,0.136333333333333,0.2125,0.163,0.2355,0.299166666666667,0.233166666666667,NA,43.1666666666667,-0.366666666666667,-3.03333333333333,-0.316666666666667,0.3,2016.5,4,1,0,6
11281,129.571428571429,562.714285714286,11.2857142857143,74.5714285714286,57.5714285714286,25,6,15.8857142857143,0.139142857142857,0.321571428571429,0.283714285714286,0.328857142857143,0.423285714285714,0.322714285714286,0.315857142857143,101.142857142857,3.84285714285714,5.45714285714286,1.15714285714286,2.64285714285714,2019,1,0,0,4
11338,26.5,51,0,5.5,4,0,3.5,22.175,0.05625,0.339,0.25675,0.2855,0.31275,0.26,0.25975,55.75,-0.175,-2.825,1.625,0.025,2018.75,3,1,0,5
11339,83.1,216.4,6.3,27.7,21.3,7.9,5.12,29.79,0.1616,0.3126,0.2347,0.2844,0.3965,0.2928,NA,84.8,1.27,-3.63,4.9,0.86,2017.5,2,0,0,2
11342,84.3333333333333,282.555555555556,12.1111111111111,31.1111111111111,43.6666666666667,0.111111111111111,7.27777777777778,24.8444444444444,0.137,0.274555555555556,0.220555555555556,0.281222222222222,0.357444444444444,0.276222222222222,NA,72.1111111111111,-1.55555555555556,0.922222222222222,-4.82222222222222,0.511111111111111,2018,1,0,2,9
11368,101.545454545455,385.181818181818,16.0909090909091,43.2727272727273,48.3636363636364,1.09090909090909,14.8090909090909,22.9727272727273,0.189909090909091,0.275818181818182,0.236909090909091,0.352181818181818,0.426818181818182,0.339636363636364,NA,116.272727272727,-4.06363636363636,3.86363636363636,17,3.40909090909091,2017,1,0,0,1
11369,30,81.3333333333333,2.66666666666667,8,9.33333333333333,0,4.9,23.7333333333333,0.114,0.171,0.125,0.172,0.239,0.178,NA,NA,0.133333333333333,-3.36666666666667,0.2,-0.0666666666666667,2017.66666666667,3,0,0,3
